participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.final_payoff,participant.payoff_list,participant.task_score,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.seconds_for_sliders,session.config.name,session.config.seconds_per_round,session.config.real_world_currency_per_point,session.config.participation_fee,session.params,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,sliders.1.player.id_in_group,sliders.1.player.role,sliders.1.player.payoff,sliders.1.player.iteration,sliders.1.player.num_correct,sliders.1.player.elapsed_time,sliders.1.group.id_in_subsession,sliders.1.subsession.round_number,live_bargaining.1.player.id_in_group,live_bargaining.1.player.role,live_bargaining.1.player.payoff,live_bargaining.1.player.accepted_offer,live_bargaining.1.player.payoff_this_round,live_bargaining.1.player.end_time,live_bargaining.1.group.id_in_subsession,live_bargaining.1.group.last_offer_id,live_bargaining.1.subsession.round_number,live_bargaining.1.subsession.start_time,live_bargaining.1.subsession.expiry,live_bargaining.2.player.id_in_group,live_bargaining.2.player.role,live_bargaining.2.player.payoff,live_bargaining.2.player.accepted_offer,live_bargaining.2.player.payoff_this_round,live_bargaining.2.player.end_time,live_bargaining.2.group.id_in_subsession,live_bargaining.2.group.last_offer_id,live_bargaining.2.subsession.round_number,live_bargaining.2.subsession.start_time,live_bargaining.2.subsession.expiry,live_bargaining.3.player.id_in_group,live_bargaining.3.player.role,live_bargaining.3.player.payoff,live_bargaining.3.player.accepted_offer,live_bargaining.3.player.payoff_this_round,live_bargaining.3.player.end_time,live_bargaining.3.group.id_in_subsession,live_bargaining.3.group.last_offer_id,live_bargaining.3.subsession.round_number,live_bargaining.3.subsession.start_time,live_bargaining.3.subsession.expiry,live_bargaining.4.player.id_in_group,live_bargaining.4.player.role,live_bargaining.4.player.payoff,live_bargaining.4.player.accepted_offer,live_bargaining.4.player.payoff_this_round,live_bargaining.4.player.end_time,live_bargaining.4.group.id_in_subsession,live_bargaining.4.group.last_offer_id,live_bargaining.4.subsession.round_number,live_bargaining.4.subsession.start_time,live_bargaining.4.subsession.expiry,live_bargaining.5.player.id_in_group,live_bargaining.5.player.role,live_bargaining.5.player.payoff,live_bargaining.5.player.accepted_offer,live_bargaining.5.player.payoff_this_round,live_bargaining.5.player.end_time,live_bargaining.5.group.id_in_subsession,live_bargaining.5.group.last_offer_id,live_bargaining.5.subsession.round_number,live_bargaining.5.subsession.start_time,live_bargaining.5.subsession.expiry,live_bargaining.6.player.id_in_group,live_bargaining.6.player.role,live_bargaining.6.player.payoff,live_bargaining.6.player.accepted_offer,live_bargaining.6.player.payoff_this_round,live_bargaining.6.player.end_time,live_bargaining.6.group.id_in_subsession,live_bargaining.6.group.last_offer_id,live_bargaining.6.subsession.round_number,live_bargaining.6.subsession.start_time,live_bargaining.6.subsession.expiry,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.own_strategy,survey.1.player.other_players_strategy,survey.1.player.pilot_difficulty,survey.1.player.pilot_explanation,survey.1.player.pilot_interface,survey.1.player.pilot_time,survey.1.player.research_question,survey.1.player.comments,survey.1.player.dummy_player_axiom,survey.1.player.symmetry_axiom,survey.1.player.efficiency_axiom,survey.1.player.linearity_additivity_axiom,survey.1.player.linearity_HD1_axiom,survey.1.player.stability_axiom,survey.1.group.id_in_subsession,survey.1.subsession.round_number
15,1tsbadmg,BLU_11,0,45,45,survey,Completion,2024-05-16 08:39:46.102925,1,,,240.0,39,"[0, 40, 30, 70, 50, 50]",98,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",15,,0.0,1,1,15,,0.0,1,98,238.78624510765076,1,1,1,,0.0,5,0,1715850325.942466,5,5,1,1715850024.537688,1715850324.5377123,3,,40.0,4,40,1715850670.748509,6,4,2,1715850370.355629,1715850670.3556528,2,,30.0,5,30,1715851017.1568449,5,6,3,1715850715.9090781,1715851015.9091036,1,,70.0,5,70,1715851345.9475694,6,6,4,1715851045.3756719,1715851345.3757029,1,,50.0,6,50,1715851675.4557905,5,6,5,1715851374.8988397,1715851674.8988647,1,,50.0,3,50,1715851998.6267424,6,6,6,1715851697.7292442,1715851997.7292874,15,,0.0,"it depended on my role: if I was A I clearly had an advantage and could the last seconds of the game convince one player with the offer that was the best for me.  If i was B1, I had to work with B2 trying to convince A with something fair for both, but often the last ten seconds of the game either one of B1 or B2 ended up making an offer that A would last minute choose and mess the other B player up (sad, I was A when this happened though)","Their strategy was playing fair doing the game and in the last seconds making an offer that would advantage them and A, but not the other B player",Medium difficulty,Very well,Very well,Just right,"I have no idea, but i'm scared of the results you'll get, people are messed up when talking abou money","i'm scared of the results you'll get, people are messed up when talking about money",Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,1,1
16,l078v2ul,BLU_05,0,45,45,survey,Completion,2024-05-16 08:39:46.110129,1,,,132.0,26,"[33, 0, 30, 34, 34, 34]",116,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",16,,0.0,1,1,16,,0.0,1,116,238.19605135917664,1,1,2,,0.0,2,33,1715850325.407332,6,2,1,1715850024.537688,1715850324.5377123,2,,0.0,3,0,1715850671.2568293,6,4,2,1715850370.355629,1715850670.3556528,3,,30.0,5,30,1715851016.6233983,5,6,3,1715850715.9090781,1715851015.9091036,1,,34.0,1,34,1715851345.5744038,5,1,4,1715851045.3756719,1715851345.3757029,1,,34.0,1,34,1715851675.7403975,6,1,5,1715851374.8988397,1715851674.8988647,1,,34.0,1,34,1715851998.1700487,5,1,6,1715851697.7292442,1715851997.7292874,16,,0.0,my strategy was that everyone gets the points fairly because you never know what you will be in the next round a or b. ,"Except one group, others were pretty nice and fair players. They also wanted to split the points fairly. For that one group, they were greedier than each other xd",Easy,Well,Very well,Just right,,,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Agree,1,1
17,lhcqgubk,BLU_00,0,45,45,survey,Completion,2024-05-16 08:39:46.117176,1,,,140.0,27,"[0, 34, 40, 33, 33, 0]",81,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",17,,0.0,1,1,17,,0.0,1,81,239.35181641578674,1,1,2,,0.0,1,0,1715850325.7403164,5,5,1,1715850024.537688,1715850324.5377123,1,,34.0,1,34,1715850670.603462,5,1,2,1715850370.355629,1715850670.3556528,1,,40.0,5,40,1715851016.7978914,5,6,3,1715850715.9090781,1715851015.9091036,2,,33.0,1,33,1715851345.7494755,5,1,4,1715851045.3756719,1715851345.3757029,3,,33.0,1,33,1715851675.8939416,6,1,5,1715851374.8988397,1715851674.8988647,2,,0.0,1,0,1715851998.2835398,6,6,6,1715851697.7292442,1715851997.7292874,17,,0.0,Extracting a little margin by proporing 40-30-30 when I am A  Going with 34-33-33 if I am B1/B2 and appealing to B2/B1 to stay united so that A cannot be dictatorial,Some of them were greedy and did not utilize their power as B1/B2 to check As power.,Difficult,Very well,Very well,Just right,"Cooperation strategies when there are power imbalances, I think.",,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,1,1
18,p7ldsgd8,BLU_21,0,45,45,survey,Completion,2024-05-16 08:39:46.124466,1,,,106.0,23,"[34, 33, 0, 33, 0, 40]",66,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",18,,0.0,1,1,18,,0.0,1,66,237.8696894645691,1,1,1,,0.0,2,34,1715850325.1888797,6,2,1,1715850024.537688,1715850324.5377123,2,,33.0,1,33,1715850670.5526543,5,1,2,1715850370.355629,1715850670.3556528,3,,0.0,1,0,1715851016.1630876,6,3,3,1715850715.9090781,1715851015.9091036,3,,33.0,1,33,1715851346.026891,5,1,4,1715851045.3756719,1715851345.3757029,3,,0.0,1,0,1715851675.1517768,5,6,5,1715851374.8988397,1715851674.8988647,3,,40.0,3,40,1715851997.9304862,6,6,6,1715851697.7292442,1715851997.7292874,18,,0.0,"i wanted to always be equally distribuited, but when the A player wanted more i adapted to receive at least something","i think that the A players were too greedy most of the times, instead the Bs were for an equal distribution",Easy,Well,Well,Too much,how much the gaining possibility determined how much they wanted to share,,Strongly Disagree,Agree,Strongly Agree,Neutral,Neutral,Agree,1,1
19,3bod94tp,BLU_10,0,45,45,survey,Completion,2024-05-16 08:39:46.132747,1,,,107.0,23,"[33, 34, 33, 0, 40, 0]",84,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",19,,0.0,1,1,19,,0.0,1,84,239.5131995677948,1,1,3,,0.0,9,33,1715850325.3134913,7,9,1,1715850024.537688,1715850324.5377123,1,,34.0,2,34,1715850670.7300808,7,3,2,1715850370.355629,1715850670.3556528,2,,33.0,3,33,1715851016.2012827,8,4,3,1715850715.9090781,1715851015.9091036,3,,0.0,1,0,1715851345.662948,8,6,4,1715851045.3756719,1715851345.3757029,1,,40.0,1,40,1715851675.5542164,8,4,5,1715851374.8988397,1715851674.8988647,2,,0.0,1,0,1715851998.6393025,7,4,6,1715851697.7292442,1715851997.7292874,19,,0.0,i just tried to keep it fair so at least everyone got something,i think it reflects quite well on our society because the world is filled with egoists always wanting to take more for themselves and leaving other people with 0,Medium difficulty,Neutral,Very well,No opinion,whether people agree with proposals eventhough they get less than others ,,Disagree,Agree,Agree,No opinion,Strongly Disagree,Strongly Agree,1,1
20,0urjtojp,BLU_16,0,45,45,survey,Completion,2024-05-16 08:39:46.140551,1,,,174.0,31,"[0, 30, 34, 50, 0, 60]",88,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",20,,0.0,1,1,20,,0.0,1,88,237.4829180240631,1,1,3,,0.0,5,0,1715850326.8099766,8,6,1,1715850024.537688,1715850324.5377123,3,,30.0,1,30,1715850670.667233,8,4,2,1715850370.355629,1715850670.3556528,1,,34.0,3,34,1715851016.2287107,8,4,3,1715850715.9090781,1715851015.9091036,1,,50.0,5,50,1715851345.8445132,8,6,4,1715851045.3756719,1715851345.3757029,2,,0.0,3,0,1715851675.4425142,7,5,5,1715851374.8988397,1715851674.8988647,1,,60.0,4,60,1715851998.441005,7,4,6,1715851697.7292442,1715851997.7292874,20,,0.0,"if I am B1 or B2 I offer equal with both but a bit more for A , if I am A I also try to be the same but make everyone happy, but since I learned that some A just wants to get biggest benefit, I also tried with strategy in the game when I was A, I use 60 30, but in real life I dont think its a good strategy for the team. ","hmm I think A as a leader would sacrifize any of other members, to get the best for A, but B2 and B1 would just try to follow A to get the most for them. ",Medium difficulty,Neutral,Very well,Just right,about team leadership or how to get most of the profit with limited budget.,"I think it is about how you use the budget to hire people, it can be also about how a leader evaluate the team. ",Strongly Disagree,Strongly Agree,Neutral,Neutral,Agree,Agree,1,1
21,b5octfmz,BLU_33,0,45,45,survey,Completion,2024-05-16 08:39:46.147886,1,,,132.0,26,"[33, 30, 32, 40, 30, 0]",97,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",21,,0.0,1,1,21,,0.0,1,97,238.74073481559753,1,1,2,,0.0,9,33,1715850326.4872108,7,9,1,1715850024.537688,1715850324.5377123,2,,30.0,1,30,1715850671.210243,8,4,2,1715850370.355629,1715850670.3556528,3,,32.0,3,32,1715851016.7792344,7,3,3,1715850715.9090781,1715851015.9091036,2,,40.0,5,40,1715851345.8705325,8,6,4,1715851045.3756719,1715851345.3757029,3,,30.0,4,30,1715851675.1943104,7,5,5,1715851374.8988397,1715851674.8988647,2,,0.0,7,0,1715851998.0821986,8,9,6,1715851697.7292442,1715851997.7292874,21,,0.0,"I really tried to socialize with the others and always proposed something that was fair (40,30,30) if both accepted I left it like that. But the longer I played, the more often the ""two-player-option"" was preferred. There I tried to make sure I don't go under 60,30 because then I could have also taken the first option. It didn't always work out","similar like mine. But A had the most power and therefore can do pretty much everything. The other two (B1,B2) just have to make sure, they are the ones sharing with a.",Difficult,Very well,Very well,Just right,Something with charities or giving money to others,,Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,1,1
22,g4jckmms,BLU_18,0,45,45,survey,Completion,2024-05-16 08:39:46.155416,1,,,136.0,27,"[0, 40, 36, 0, 30, 30]",82,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",22,,0.0,1,1,22,,0.0,1,82,238.34470462799072,1,1,2,,0.0,5,0,1715850326.7669947,8,6,1,1715850024.537688,1715850324.5377123,1,,40.0,1,40,1715850670.7817786,8,4,2,1715850370.355629,1715850670.3556528,1,,36.0,3,36,1715851016.5171733,7,3,3,1715850715.9090781,1715851015.9091036,2,,0.0,1,0,1715851345.6761992,7,5,4,1715851045.3756719,1715851345.3757029,2,,30.0,1,30,1715851675.2246234,8,4,5,1715851374.8988397,1715851674.8988647,3,,30.0,4,30,1715851997.9754004,7,4,6,1715851697.7292442,1715851997.7292874,22,,0.0,I have tried to be fair in the proportions.,Some A were to greedy.,Medium difficulty,Very well,Very well,Just right,about decision making,none,Neutral,Agree,Agree,Agree,Disagree,Neutral,1,1
23,ggrdd5iq,BLU_03,0,45,45,survey,Completion,2024-05-16 08:39:46.163157,1,,,200.0,34,"[33, 33, 32, 40, 30, 65]",85,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",23,,0.0,1,1,23,,0.0,1,85,239.47624349594116,1,1,1,,0.0,9,33,1715850326.1127663,7,9,1,1715850024.537688,1715850324.5377123,3,,33.0,2,33,1715850670.9179282,7,3,2,1715850370.355629,1715850670.3556528,2,,32.0,3,32,1715851016.1307538,7,3,3,1715850715.9090781,1715851015.9091036,3,,40.0,3,40,1715851346.0133548,7,5,4,1715851045.3756719,1715851345.3757029,3,,30.0,1,30,1715851675.6988575,8,4,5,1715851374.8988397,1715851674.8988647,1,,65.0,9,65,1715851998.0409513,8,9,6,1715851697.7292442,1715851997.7292874,23,,0.0,"When I was player B I tried the best to have the other B player on my side. If the other B player made an offer with A excluding me, I would offer a better proposal excluding the other B. So that in the end I would get profit.   When I was player A, I would have accepted a fair distribution, if both player B were okay with it. But I gave both player B the chance to get a higher profit (by excluding the other B), if they wanted to. ","Most players were trying to play equal and fair, but when given the chance to maximize their profit they took it. ",Easy,Well,Very well,Just right,,,Neutral,Agree,Strongly Agree,Agree,Agree,Agree,1,1
24,kfgiympu,BLU_17,0,45,45,survey,Completion,2024-05-16 08:39:46.171946,1,,,201.0,35,"[0, 33, 33, 50, 60, 25]",83,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",24,,0.0,1,1,24,,0.0,1,83,237.7906777858734,1,1,1,,0.0,4,0,1715850326.52964,8,6,1,1715850024.537688,1715850324.5377123,2,,33.0,2,33,1715850670.8498533,7,3,2,1715850370.355629,1715850670.3556528,3,,33.0,3,33,1715851016.9342422,8,4,3,1715850715.9090781,1715851015.9091036,1,,50.0,3,50,1715851345.5912821,7,5,4,1715851045.3756719,1715851345.3757029,1,,60.0,4,60,1715851675.7150357,7,5,5,1715851374.8988397,1715851674.8988647,3,,25.0,9,25,1715851997.9483314,8,9,6,1715851697.7292442,1715851997.7292874,24,,0.0,"if B i would try to go fro 34-33-33 in the beginning and if A wanted to get the most out of it, i would propose 60-30. It is also about timing because  if the other B see the strategy he can go for less and you have to follow.  If A i would propose an amount like 60-30 to both and take the first one. I believe that if their share is too low they might prefer to renounce it.","people in the beginning were very ""nice"" and fair and then after getting nothing probably in the other rounds they got tougher.",Easy,Neutral,No opinion,Just right,behaviour of the bidder,very interesting!,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,1,1
25,cji72u0e,BLU_02,0,45,45,survey,Completion,2024-05-16 08:39:46.179506,1,,,154.0,29,"[35, 0, 32, 55, 31, 36]",90,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",25,,0.0,1,1,25,,0.0,1,90,239.48147416114807,1,1,3,,0.0,7,35,1715850326.0886357,9,10,1,1715850024.537688,1715850324.5377123,3,,0.0,6,0,1715850671.1133533,9,9,2,1715850370.355629,1715850670.3556528,3,,32.0,1,32,1715851016.6771824,10,5,3,1715850715.9090781,1715851015.9091036,1,,55.0,6,55,1715851346.3037822,10,6,4,1715851045.3756719,1715851345.3757029,2,,31.0,3,31,1715851675.1804907,10,4,5,1715851374.8988397,1715851674.8988647,1,,36.0,7,36,1715851998.1152446,9,7,6,1715851697.7292442,1715851997.7292874,25,,0.0,"When I play A, I try to persuade B1 or B2. But I am also easily persuaded by them. When I play B1 or B2, I try to collaborate with the other B player to make sure I get paid.",I think most players have the same strategy as me.,Difficult,Very well,Well,Just right,decision making ,good job. very interesting experiment.,Agree,Neutral,Strongly Agree,Disagree,Neutral,Neutral,1,1
26,0l3xkh9f,BLU_07,0,45,45,survey,Completion,2024-05-16 08:39:46.188171,1,,,129.0,26,"[32, 32, 32, 0, 33, 32]",92,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",26,,0.0,1,1,26,,0.0,1,92,238.3552703857422,1,1,3,,0.0,4,32,1715850326.5508995,10,6,1,1715850024.537688,1715850324.5377123,3,,32.0,1,32,1715850670.7971249,10,1,2,1715850370.355629,1715850670.3556528,2,,32.0,1,32,1715851017.0058308,10,5,3,1715850715.9090781,1715851015.9091036,3,,0.0,6,0,1715851346.0739274,10,6,4,1715851045.3756719,1715851345.3757029,2,,33.0,1,33,1715851675.7938015,9,6,5,1715851374.8988397,1715851674.8988647,2,,32.0,7,32,1715851998.2285264,9,7,6,1715851697.7292442,1715851997.7292874,26,,0.0,"I tried to choose fair proposals. If Everyone makes it fair, no one can loose. I do not take a risk or affect others' budget.","Most of them were played pair but one of them wanted to win more and he or she convinced other one because otherwise everyone lost, so i did not earn in that turn. Some people can take a risk to get more money. It is not mu cup of tea.",Medium difficulty,Well,Neutral,Just right,Effects of human behaviours on ecomony,Thank you for this great experience!,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,1,1
27,pgzf722x,BLU_12,0,45,45,survey,Completion,2024-05-16 08:39:46.196268,1,,,170.0,31,"[35, 32, 34, 35, 33, 36]",111,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",27,,0.0,1,1,27,,0.0,1,111,239.37303709983826,1,1,1,,0.0,7,35,1715850326.2042634,9,10,1,1715850024.537688,1715850324.5377123,2,,32.0,1,32,1715850670.6364536,10,1,2,1715850370.355629,1715850670.3556528,1,,34.0,5,34,1715851016.3323607,9,5,3,1715850715.9090781,1715851015.9091036,2,,35.0,6,35,1715851345.9304388,10,6,4,1715851045.3756719,1715851345.3757029,3,,33.0,1,33,1715851675.209988,9,6,5,1715851374.8988397,1715851674.8988647,1,,36.0,5,36,1715851998.6686935,10,5,6,1715851697.7292442,1715851997.7292874,27,,0.0,When I was b I first put equal shares. Then I propose two person share with A (50-40 or 55-35) at the end of the round. One time that worked but other rounds people were with equality. When I was A I also put unequal but high pain per person proposals. But never got a good result because people were usually tend to be fair.,The people I played with were supporting equality and fair share of the budget. Only one person accepted an unfair proposal.,Medium difficulty,Very well,Very well,Just right,how workers are giving reactions at a unfair wage share. how is the tendancy of supporting each other,the experiment was very fun. i am little bit suprised how people are standing with equality,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,1,1
28,j9s0vm81,BLU_14,0,45,45,survey,Completion,2024-05-16 08:39:46.203563,1,,,167.0,31,"[32, 32, 33, 32, 38, 32]",74,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",28,,0.0,1,1,28,,0.0,1,74,238.38553261756897,1,1,1,,0.0,4,32,1715850326.7450027,10,6,1,1715850024.537688,1715850324.5377123,1,,32.0,1,32,1715850670.8122857,10,1,2,1715850370.355629,1715850670.3556528,3,,33.0,5,33,1715851016.7328925,9,5,3,1715850715.9090781,1715851015.9091036,2,,32.0,7,32,1715851345.8297725,9,8,4,1715851045.3756719,1715851345.3757029,1,,38.0,3,38,1715851675.3776917,10,4,5,1715851374.8988397,1715851674.8988647,3,,32.0,7,32,1715851998.2425086,9,7,6,1715851697.7292442,1715851997.7292874,28,,0.0,"to be fair, so everyone would agree",they all were really fair,Medium difficulty,Poorly,Very well,Too much,behavior of people with money,,Neutral,Agree,Strongly Agree,Neutral,Disagree,Agree,1,1
29,m3jyk7ro,BLU_13,0,45,45,survey,Completion,2024-05-16 08:39:46.210957,1,,,145.0,28,"[30, 13, 33, 36, 31, 32]",93,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",29,,0.0,1,1,29,,0.0,1,93,237.7155888080597,1,1,2,,0.0,7,30,1715850326.0701854,9,10,1,1715850024.537688,1715850324.5377123,2,,13.0,9,13,1715850670.5864596,9,9,2,1715850370.355629,1715850670.3556528,2,,33.0,5,33,1715851016.2443948,9,5,3,1715850715.9090781,1715851015.9091036,1,,36.0,7,36,1715851345.88416,9,8,4,1715851045.3756719,1715851345.3757029,3,,31.0,3,31,1715851675.5970101,10,4,5,1715851374.8988397,1715851674.8988647,2,,32.0,5,32,1715851998.5692463,10,5,6,1715851697.7292442,1715851997.7292874,29,,0.0,"Obtaining points, it was not about maximizing but ensuring a certain quantity each round which is better than getting nothing",Same strategy although some of them really wanted to increase output but then what you have to do there is avoid them winning even if it means you get a bit less,Easy,Well,Very well,Way too much,"Several, but one of them is studying the behaviors of A such that they have to always be included therefore higher risks will be taken to satisfy the needs of A, also the behaviors of B1 and B2 when there are deffectors and free-riders and how willing are they to lower they're contributions as long as they at least get something ",Really fun experiment,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,1,1
30,e104xl4i,BLU_04,0,45,45,survey,Completion,2024-05-16 08:39:46.217731,1,,,203.0,35,"[32, 73, 32, 32, 34, 32]",74,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",30,,0.0,1,1,30,,0.0,1,74,237.6313030719757,1,1,2,,0.0,4,32,1715850326.7303264,10,6,1,1715850024.537688,1715850324.5377123,1,,73.0,9,73,1715850670.6514657,9,9,2,1715850370.355629,1715850670.3556528,1,,32.0,1,32,1715851016.4371161,10,5,3,1715850715.9090781,1715851015.9091036,3,,32.0,7,32,1715851345.6267886,9,8,4,1715851045.3756719,1715851345.3757029,1,,34.0,1,34,1715851675.2733138,9,6,5,1715851374.8988397,1715851674.8988647,3,,32.0,5,32,1715851998.2980628,10,5,6,1715851697.7292442,1715851997.7292874,30,,0.0,"firstly i always gave the most fair option: 33-33-33 no matter which person i was. Then if i was A, i tried to separate them but at the end. B players would agree on a proposition like 36-33-33 but i would disagree with them until 30 seconds left to see if they would ask for sth like 50-0-40. ","if they were B players, they were trying to stick together so that they would both earn sth",Easy,Very well,Very well,Just right,How behavior and manipulation are in order when someone has power,,Agree,Agree,Disagree,Disagree,Disagree,Agree,1,1
31,vmtvitch,BLU_15,0,45,45,survey,Completion,2024-05-16 08:39:46.224744,1,,,201.0,35,"[33, 40, 40, 33, 33, 55]",98,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",31,,0.0,1,1,31,,0.0,1,98,238.92595982551575,1,1,1,,0.0,1,33,1715850326.583353,11,1,1,1715850024.537688,1715850324.5377123,1,,40.0,1,40,1715850670.9901543,11,3,2,1715850370.355629,1715850670.3556528,1,,40.0,4,40,1715851016.4525146,12,4,3,1715850715.9090781,1715851015.9091036,3,,33.0,2,33,1715851345.7037425,12,2,4,1715851045.3756719,1715851345.3757029,2,,33.0,1,33,1715851675.3406544,12,1,5,1715851374.8988397,1715851674.8988647,1,,55.0,3,55,1715851998.3110604,11,5,6,1715851697.7292442,1715851997.7292874,31,,0.0,Do 34 33 33 when I was B and try to bargain when I was A. This to maximize own income,Surprisingly cooperating. ,Easy,Very well,Very well,Just right,Can two lower ranked enforce something from one upper ranked,,Neutral,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,1,1
