session_code,id_in_session,participant_code,channel,nickname,body,timestamp
5r4374w0,15,3hy7y8i2,6-live_bargaining-269,A1,ID3 is fairest one,1715687840.754914
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,"I mean, even split?",1715687843.7986984
5r4374w0,13,kmp1r22f,6-live_bargaining-269,A2,agree,1715687847.1091926
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,yesyes,1715687849.288595
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,but,1715687852.9364643
5r4374w0,8,sl0ekey1,6-live_bargaining-268,A2,"for this game, I think its the only workable distribution",1715687854.555885
5r4374w0,17,2q16a6o8,6-live_bargaining-269,B,agree,1715687857.422204
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,we have to agree on a proposal,1715687860.8056014
5r4374w0,23,ds7gf3vg,6-live_bargaining-271,A1,"hey guys, how about we just devide it as equal as possible, say 34, 34, 32",1715687862.443435
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,maybe spare a share for b,1715687862.91061
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,i'd suggest we do the first proposal so that it is fair for everyone,1715687864.492836
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,don't bully me pls :(,1715687864.845848
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,should we accept ID 1 or 2,1715687865.1400084
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,"I think 40. 40,30 is fair",1715687865.1851609
5r4374w0,14,8i7prunh,6-live_bargaining-270,A2,which one now?,1715687870.2056732
5r4374w0,19,zlb86qtx,6-live_bargaining-271,B,sure,1715687870.5433934
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,how much do you both prefer,1715687870.7887316
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,what happen to the 10 extra points?,1715687871.7835727
5r4374w0,27,g73l9vdl,6-live_bargaining-273,B,A1 you can add it to 100,1715687874.5357716
5r4374w0,21,hlta2msa,6-live_bargaining-271,A2,im ok with that,1715687875.7623506
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,doesnt matter lets go with 1,1715687880.659034
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,If we dont use it,1715687882.144346
5r4374w0,24,mz0ciadv,6-live_bargaining-272,A1,i can start with 20 for me,1715687884.5664086
5r4374w0,9,1kh6c4dr,6-live_bargaining-267,A1,i prefer the first one,1715687884.860792
5r4374w0,29,jpp7s5r6,6-live_bargaining-273,A1,we have 100 points each round or all rounds,1715687885.0263538
5r4374w0,14,8i7prunh,6-live_bargaining-270,A2,I feel bad for b,1715687885.373865
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,3 mayba,1715687885.6212916
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,therefore everyone comes out with something and no one ends up with 0,1715687885.72333
5r4374w0,31,ohwklw50,6-live_bargaining-275,B,Thank youuuuuu,1715687885.943792
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,maybe ,1715687891.5248954
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,I agree,1715687892.3943198
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,he will get his chance next time,1715687894.3945224
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Why 10 extra points,1715687896.9405956
5r4374w0,23,ds7gf3vg,6-live_bargaining-271,A1,okkk,1715687897.0894845
5r4374w0,14,8i7prunh,6-live_bargaining-270,A2,alright 1,1715687898.484011
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,we should do that every round,1715687900.7472866
5r4374w0,24,mz0ciadv,6-live_bargaining-272,A1,how about you both?,1715687900.7965894
5r4374w0,12,jkojnnx7,6-live_bargaining-268,A1,does this one works,1715687901.0849628
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,each round new participants and roles,1715687901.3537366
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,A2?,1715687901.6341305
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,what about B,1715687902.6513953
5r4374w0,22,48s50490,6-live_bargaining-272,B,i am B so i can stay the lowest for the round,1715687905.653726
5r4374w0,12,jkojnnx7,6-live_bargaining-268,A1,everybody gets something,1715687908.5243824
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,and also we can try 35 35 30,1715687908.7581675
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,wait,1715687910.5180151
5r4374w0,25,yglobngj,6-live_bargaining-273,A2,each round I think,1715687911.7201695
5r4374w0,2,bxtwzkk3,6-live_bargaining-266,A2,this one doesnt count though,1715687912.4372594
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,sorry,1715687913.493891
5r4374w0,27,g73l9vdl,6-live_bargaining-273,B,it is 100 points in each round respectively,1715687913.5328546
5r4374w0,10,lq9jgj3i,6-live_bargaining-268,B,yep,1715687914.6860998
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,since everyone has the chance to be player B,1715687915.4770052
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,B why are you bullying yourself,1715687918.4658628
5r4374w0,8,sl0ekey1,6-live_bargaining-268,A2,OK fine,1715687919.6073694
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,this is just the trail round so i dont care,1715687928.0989501
5r4374w0,33,wkfflns4,6-live_bargaining-275,A2,yes,1715687928.6062655
5r4374w0,25,yglobngj,6-live_bargaining-273,A2,But idk what the rest will go...,1715687930.1589675
5r4374w0,11,f15fo3yu,6-live_bargaining-267,B,"sure, this is a trival round anyway",1715687931.6968765
5r4374w0,8,sl0ekey1,6-live_bargaining-268,A2,if you want to play a nice person,1715687932.1504068
5r4374w0,22,48s50490,6-live_bargaining-272,B,20ich ,1715687934.4696026
5r4374w0,30,2qhev8bl,6-live_bargaining-274,B,"Cant we just look that all are ven, this would make the best result for all",1715687934.7356424
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,and you dont want to receive zero,1715687934.8885632
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,yea true it doesnt count but at least we can agree on it,1715687935.576421
5r4374w0,27,g73l9vdl,6-live_bargaining-273,B,as in?,1715687939.9948378
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,80 10 10 is also interesting,1715687940.6606688
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,aahha because i thought you would fuck me ,1715687941.6632354
5r4374w0,9,1kh6c4dr,6-live_bargaining-267,A1,yep,1715687943.5301373
5r4374w0,33,wkfflns4,6-live_bargaining-275,A2,I think that also,1715687948.749193
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,hahaha,1715687950.436246
5r4374w0,2,bxtwzkk3,6-live_bargaining-266,A2,"still have 3 minutes, want to try some other things?",1715687952.2584167
5r4374w0,28,egh0i91b,6-live_bargaining-274,A1,id2 is good,1715687956.3308866
5r4374w0,33,wkfflns4,6-live_bargaining-275,A2,ahah no what,1715687957.8843
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,like what,1715687959.4947278
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Maybe in the later rounds,1715687960.5995624
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,"i propose 40 for a1, 40 for a2 and 20 for b",1715687961.5287075
5r4374w0,31,ohwklw50,6-live_bargaining-275,B,hahaha,1715687962.3642585
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,"if we split every time, we all win",1715687964.875687
5r4374w0,24,mz0ciadv,6-live_bargaining-272,A1,ok,1715687965.4830923
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,is that okay for you both,1715687967.6964474
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Yeah,1715687970.7349694
5r4374w0,22,48s50490,6-live_bargaining-272,B,no problem then,1715687974.730023
5r4374w0,8,sl0ekey1,6-live_bargaining-268,A2,this exp as well as me is evil,1715687977.9239306
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,But we gotta vote for the same one,1715687979.8936613
5r4374w0,24,mz0ciadv,6-live_bargaining-272,A1,you can click below,1715687980.010041
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,can you try to put it into ID 2?,1715687980.6336722
5r4374w0,25,yglobngj,6-live_bargaining-273,A2,I would make it added to 100 ,1715687981.4523165
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,let's hope so!,1715687982.1318476
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,yeyes,1715687986.426652
5r4374w0,30,2qhev8bl,6-live_bargaining-274,B,I wouldnt choose the ID7 because then we would waste 1 Point,1715687986.6925933
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,4 is fine with me,1715687988.7790701
5r4374w0,12,jkojnnx7,6-live_bargaining-268,A1,just afraid that I might be play role B in the future lol,1715687989.2638423
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Its gonna be zero otherwise,1715687990.8211918
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Lets go for 4 then,1715687996.3972492
5r4374w0,2,bxtwzkk3,6-live_bargaining-266,A2,what if i do 70 30 A2 A1,1715687996.4072607
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,I wanna check what.s happening,1715687996.9052043
5r4374w0,27,g73l9vdl,6-live_bargaining-273,B,cool id 4 works thanks,1715687997.6640553
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,i thought proposal 1 is the best choice out of 100,1715688000.9801764
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,perfect,1715688002.7911282
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,perfect :),1715688006.2578335
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,interesting$,1715688007.6721487
5r4374w0,2,bxtwzkk3,6-live_bargaining-266,A2,and keep it till the end of 5 minutes,1715688008.5189512
5r4374w0,24,mz0ciadv,6-live_bargaining-272,A1,thankyou,1715688010.9767835
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,:),1715688014.6889503
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Shitload of money btw,1715688020.64541
5r4374w0,25,yglobngj,6-live_bargaining-273,A2,which one would you prefer A1?,1715688022.5218194
5r4374w0,8,sl0ekey1,6-live_bargaining-268,A2,"well, if two A play evil, they are likely to be A next",1715688024.6736171
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,yesss,1715688025.968932
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,im good ill stick with 1,1715688029.9392679
5r4374w0,2,bxtwzkk3,6-live_bargaining-266,A2,"personally, ill get either 0 or 70 depending on what A1 thinks",1715688032.4133003
5r4374w0,26,yv0td6xe,6-live_bargaining-274,A2,id2 is the most equal for everyone i guess,1715688032.7414405
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,ahaha yes,1715688033.823157
5r4374w0,29,jpp7s5r6,6-live_bargaining-273,A1,yes i think,1715688034.6408134
5r4374w0,33,wkfflns4,6-live_bargaining-275,A2,I don t get how did we get in same group,1715688037.2161155
5r4374w0,20,dtjatgej,6-live_bargaining-272,A2,bitte schön,1715688039.477428
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,...,1715688042.6754253
5r4374w0,2,bxtwzkk3,6-live_bargaining-266,A2,yeah yeah im just thinking about strategies,1715688043.3732557
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,we all know that,1715688043.6655803
5r4374w0,28,egh0i91b,6-live_bargaining-274,A1,ok then 2,1715688045.1186976
5r4374w0,3,c1re0k0c,6-live_bargaining-265,A1,Swiss universities and their infinite budgets,1715688048.0345218
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,i also dont know..,1715688051.1253245
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,what to do now,1715688051.7873297
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,ah okay youre evaluating,1715688058.138141
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,meditate idk,1715688059.5423067
5r4374w0,5,hljd8j8s,6-live_bargaining-265,B,stonks,1715688060.5332808
5r4374w0,14,8i7prunh,6-live_bargaining-270,A2,wait I guess,1715688061.4191368
5r4374w0,29,jpp7s5r6,6-live_bargaining-273,A1,or should we make it more even,1715688064.1510308
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,i made my choice already,1715688070.2989886
5r4374w0,30,2qhev8bl,6-live_bargaining-274,B,OK thats perfect,1715688071.0558069
5r4374w0,1,wtf9m9iv,6-live_bargaining-265,A2,better for us ,1715688071.3115346
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,but we all come here for the money right?,1715688071.6327841
5r4374w0,22,48s50490,6-live_bargaining-272,B,should the bargaining be harder like this hh,1715688073.4768891
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,maybe it counts if we get the same idea?,1715688075.5478776
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,doesnt matter eh,1715688076.0178812
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,hahaha,1715688079.305987
5r4374w0,18,ltipsjdv,6-live_bargaining-270,A1,trial anyways,1715688080.4173388
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,okey,1715688082.1455839
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,yeah i guess,1715688082.5530791
5r4374w0,27,g73l9vdl,6-live_bargaining-273,B,cool id 5,1715688082.7698283
5r4374w0,14,8i7prunh,6-live_bargaining-270,A2,haha,1715688083.9299755
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,or the more same idea you get,1715688087.2745695
5r4374w0,6,1a434dy2,6-live_bargaining-266,B,so lets be fair to everyone,1715688088.6393282
5r4374w0,16,sjcoa1gv,6-live_bargaining-270,B,ya i thought so too,1715688089.0731843
5r4374w0,26,yv0td6xe,6-live_bargaining-274,A2,yes,1715688090.5301359
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,yes,1715688091.481043
5r4374w0,4,hmipyra9,6-live_bargaining-266,A1,i agree,1715688092.7442417
5r4374w0,33,wkfflns4,6-live_bargaining-275,A2,idk,1715688094.1173308
5r4374w0,35,ka3iiv5c,6-live_bargaining-275,A1,the more points?,1715688096.0502193
5r4374w0,1,wtf9m9iv,6-live_bargaining-277,A2,hii,1715688144.3173668
5r4374w0,23,ds7gf3vg,6-live_bargaining-283,A2,"hey guys, how about we just devide it as equal as possible, say 34, 34, 32",1715688145.9669511
5r4374w0,16,sjcoa1gv,6-live_bargaining-282,B,hi guys+,1715688147.9575927
5r4374w0,3,c1re0k0c,6-live_bargaining-278,A1,Hi!,1715688148.6436412
5r4374w0,22,48s50490,6-live_bargaining-284,A1,hi,1715688148.777726
5r4374w0,5,hljd8j8s,6-live_bargaining-277,B,hi !!,1715688148.8072267
5r4374w0,20,dtjatgej,6-live_bargaining-284,B,hi,1715688153.6096354
5r4374w0,21,hlta2msa,6-live_bargaining-284,A2,hi,1715688154.8262365
5r4374w0,4,hmipyra9,6-live_bargaining-278,B,Hi:),1715688159.134378
5r4374w0,1,wtf9m9iv,6-live_bargaining-277,A2,hmm,1715688159.3645866
5r4374w0,6,1a434dy2,6-live_bargaining-277,A1,hi,1715688160.530737
5r4374w0,14,8i7prunh,6-live_bargaining-282,A2,hey,1715688161.1813197
5r4374w0,3,c1re0k0c,6-live_bargaining-278,A1,Oh that's fine for me,1715688163.306868
5r4374w0,2,bxtwzkk3,6-live_bargaining-278,A2,is this the same group as last round,1715688164.997919
5r4374w0,1,wtf9m9iv,6-live_bargaining-277,A2,nice,1715688165.4037528
5r4374w0,13,kmp1r22f,6-live_bargaining-281,B,i can get less but at least let me get some,1715688166.3479972
5r4374w0,15,3hy7y8i2,6-live_bargaining-282,A1,Hi,1715688166.3929644
5r4374w0,24,mz0ciadv,6-live_bargaining-283,A1,sure because it affects the real payment lol,1715688166.5190544
5r4374w0,25,yglobngj,6-live_bargaining-285,B,cool thx A1,1715688167.6117816
5r4374w0,5,hljd8j8s,6-live_bargaining-277,B,don't bully me pls :( 1 is fine though,1715688174.1733084
5r4374w0,21,hlta2msa,6-live_bargaining-284,A2,"divide it equally? 34,34,32?",1715688175.8410614
5r4374w0,22,48s50490,6-live_bargaining-284,A1,"i can start from 30,",1715688175.9759855
5r4374w0,19,zlb86qtx,6-live_bargaining-283,B,np,1715688176.9986424
5r4374w0,18,ltipsjdv,6-live_bargaining-281,A1,this is just one round though,1715688177.2633176
5r4374w0,4,hmipyra9,6-live_bargaining-278,B,haha really,1715688177.782353
5r4374w0,29,jpp7s5r6,6-live_bargaining-285,A2,i agree a1,1715688178.64902
5r4374w0,3,c1re0k0c,6-live_bargaining-278,A1,We can also do even split for all I care,1715688178.7135274
5r4374w0,9,1kh6c4dr,6-live_bargaining-280,B,i agree with 2,1715688179.4495292
5r4374w0,35,ka3iiv5c,6-live_bargaining-287,B,hi guys,1715688180.2597244
5r4374w0,8,sl0ekey1,6-live_bargaining-280,A2,to A1: do you want to play evil or nice,1715688182.5135615
5r4374w0,18,ltipsjdv,6-live_bargaining-281,A1,maybe i will be b next round,1715688183.421152
5r4374w0,1,wtf9m9iv,6-live_bargaining-277,A2,i can agree,1715688184.354894
5r4374w0,18,ltipsjdv,6-live_bargaining-281,A1,so,1715688185.293224
5r4374w0,9,1kh6c4dr,6-live_bargaining-280,B,same as 4,1715688185.5369363
5r4374w0,20,dtjatgej,6-live_bargaining-284,B,okay,1715688186.0324717
5r4374w0,4,hmipyra9,6-live_bargaining-278,B,i think this proposal is only fair to everyone,1715688188.4060469
5r4374w0,14,8i7prunh,6-live_bargaining-282,A2,let's go with the 3rd option,1715688189.1559834
5r4374w0,12,jkojnnx7,6-live_bargaining-279,A1,That works for me lol,1715688190.2843862
5r4374w0,15,3hy7y8i2,6-live_bargaining-282,A1,ID 3 is the fairest one,1715688191.1361628
5r4374w0,22,48s50490,6-live_bargaining-284,A1,no problem for me ,1715688192.5607486
5r4374w0,30,2qhev8bl,6-live_bargaining-285,A1,Any proposal from B?,1715688192.9709375
5r4374w0,16,sjcoa1gv,6-live_bargaining-282,B,i like the 33:33:33,1715688195.2665
5r4374w0,6,1a434dy2,6-live_bargaining-277,A1,lets do it every single round,1715688196.6554327
5r4374w0,23,ds7gf3vg,6-live_bargaining-283,A2,lol,1715688196.8348284
5r4374w0,29,jpp7s5r6,6-live_bargaining-285,A2,wait,1715688199.5995297
5r4374w0,31,ohwklw50,6-live_bargaining-287,A2,hellooo,1715688199.9941761
5r4374w0,5,hljd8j8s,6-live_bargaining-277,B,yes!,1715688202.3081615
5r4374w0,4,hmipyra9,6-live_bargaining-278,B,how would you evenly split it though,1715688202.5472035
5r4374w0,10,lq9jgj3i,6-live_bargaining-280,A1,"to a2: i was b before, so nice",1715688204.1210837
5r4374w0,1,wtf9m9iv,6-live_bargaining-277,A2,okok :),1715688204.5461514
5r4374w0,29,jpp7s5r6,6-live_bargaining-285,A2,35 35 30,1715688205.9270902
5r4374w0,30,2qhev8bl,6-live_bargaining-285,A1,Or are you fine with ID1,1715688206.0580199
5r4374w0,14,8i7prunh,6-live_bargaining-282,A2,perfect 3,1715688207.362557
5r4374w0,35,ka3iiv5c,6-live_bargaining-287,B,"i think a1,a2 more, but equal may be good idea",1715688208.2016637
5r4374w0,6,1a434dy2,6-live_bargaining-277,A1,no matter who is plaver b,1715688208.3844604
5r4374w0,8,sl0ekey1,6-live_bargaining-280,A2,good,1715688209.1118338
5r4374w0,36,wdvxec6n,6-live_bargaining-287,A1,Hey from the othe side,1715688209.4659424
5r4374w0,3,c1re0k0c,6-live_bargaining-278,A1,33-34-33,1715688210.2077663
5r4374w0,24,mz0ciadv,6-live_bargaining-283,A1,sorry B a bit lower hehe,1715688214.0475707
5r4374w0,23,ds7gf3vg,6-live_bargaining-283,A2,can we use the chat box for chatting?,1715688215.3384368
5r4374w0,16,sjcoa1gv,6-live_bargaining-282,B,perfekt,1715688215.673268
5r4374w0,1,wtf9m9iv,6-live_bargaining-277,A2,yes,1715688219.322142
5r4374w0,25,yglobngj,6-live_bargaining-285,B,id1 sounds cool for me,1715688219.54278
5r4374w0,9,1kh6c4dr,6-live_bargaining-280,B,let's be nice:) i chose 2,1715688220.0256305
5r4374w0,3,c1re0k0c,6-live_bargaining-278,A1,But this is fine by me if it is for you,1715688220.0328832
5r4374w0,7,wdb2bmuc,6-live_bargaining-279,A2,sorry for B :(,1715688223.317148
5r4374w0,35,ka3iiv5c,6-live_bargaining-287,B,why not try 35 35 30?,1715688223.6484408
5r4374w0,15,3hy7y8i2,6-live_bargaining-282,A1,Nice :),1715688223.7303123
5r4374w0,8,sl0ekey1,6-live_bargaining-280,A2,then lets do 2,1715688224.5748873
5r4374w0,19,zlb86qtx,6-live_bargaining-283,B,dw,1715688226.0352004
5r4374w0,4,hmipyra9,6-live_bargaining-278,B,i think this ones fine,1715688228.913336
5r4374w0,11,f15fo3yu,6-live_bargaining-279,B,lol,1715688229.2183516
5r4374w0,19,zlb86qtx,6-live_bargaining-283,B,i guess so ,1715688229.3157659
5r4374w0,16,sjcoa1gv,6-live_bargaining-282,B,nice coop,1715688229.5682416
5r4374w0,33,wkfflns4,6-live_bargaining-288,A1,Nice done,1715688230.0364308
5r4374w0,27,g73l9vdl,6-live_bargaining-286,A2,A1 you can get 40 if you take id 2 instead of 1,1715688231.038201
5r4374w0,25,yglobngj,6-live_bargaining-285,B,:),1715688232.4778085
5r4374w0,3,c1re0k0c,6-live_bargaining-278,A1,A2?,1715688233.3259592
5r4374w0,20,dtjatgej,6-live_bargaining-284,B,3 more mins for coffee break,1715688233.6466177
5r4374w0,29,jpp7s5r6,6-live_bargaining-285,A2,haha,1715688234.0777366
5r4374w0,24,mz0ciadv,6-live_bargaining-283,A1,I think the group changing each round,1715688236.470506
5r4374w0,6,1a434dy2,6-live_bargaining-277,A1,ok we still have 3 minute to chat,1715688238.5492606
5r4374w0,14,8i7prunh,6-live_bargaining-282,A2,true,1715688238.8172736
